run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	study_alias	experiment_alias	run_alias	fastq_ftp	sra_ftp	sample_alias	bam_ftp	bam_bytes
SRR19064759	SAMN28062128	SRX15136238	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP352	DP352_UAB832_S44_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/059/SRR19064759/SRR19064759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/059/SRR19064759/SRR19064759_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/059/SRR19064759	DP352		
SRR19064767	SAMN28062119	SRX15136227	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP341	DP341_UAB832_S24_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/067/SRR19064767/SRR19064767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/067/SRR19064767/SRR19064767_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/067/SRR19064767	DP341		
SRR19064768	SAMN28062118	SRX15136226	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP340	DP340_UAB832_S23_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/068/SRR19064768/SRR19064768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/068/SRR19064768/SRR19064768_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/068/SRR19064768	DP340		
SRR19064773	SAMN28062076	SRX15136222	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP284	DP284_S294_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/073/SRR19064773/SRR19064773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/073/SRR19064773/SRR19064773_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/073/SRR19064773	DP284		
SRR19064774	SAMN28062075	SRX15136221	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP282	DP282_S292_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/074/SRR19064774/SRR19064774_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/074/SRR19064774/SRR19064774_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/074/SRR19064774	DP282		
SRR19064775	SAMN28061669	SRX15136219	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC064	DC064_S245_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/075/SRR19064775/SRR19064775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/075/SRR19064775/SRR19064775_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/075/SRR19064775	DC064		
SRR19064778	SAMN28062074	SRX15136220	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP281	DP281_S288_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/078/SRR19064778/SRR19064778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/078/SRR19064778/SRR19064778_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/078/SRR19064778	DP281		
SRR19064780	SAMN28062070	SRX15136215	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP277	DP277_S271_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/080/SRR19064780/SRR19064780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/080/SRR19064780/SRR19064780_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/080/SRR19064780	DP277		
SRR19064781	SAMN28062069	SRX15136214	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP276	DP276_S270_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/081/SRR19064781/SRR19064781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/081/SRR19064781/SRR19064781_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/081/SRR19064781	DP276		
SRR19064787	SAMN28061668	SRX15136208	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC063	DC063_S240_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/087/SRR19064787/SRR19064787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/087/SRR19064787/SRR19064787_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/087/SRR19064787	DC063		
SRR19064796	SAMN28062038	SRX15136201	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP236	DP236_S234_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/096/SRR19064796/SRR19064796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/096/SRR19064796/SRR19064796_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/096/SRR19064796	DP236		
SRR19064798	SAMN28061665	SRX15136196	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC058	DC058_S230_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/098/SRR19064798/SRR19064798_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/098/SRR19064798/SRR19064798_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/098/SRR19064798	DC058		
SRR19064799	SAMN28062033	SRX15136195	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP225	DP225_S223_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/099/SRR19064799/SRR19064799_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/099/SRR19064799/SRR19064799_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/099/SRR19064799	DP225		
SRR19064810	SAMN28062023	SRX15136183	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP208	DP208_S206_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/010/SRR19064810/SRR19064810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/010/SRR19064810/SRR19064810_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/010/SRR19064810	DP208		
SRR19064812	SAMN28062001	SRX15136180	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP181	DP181_S179_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/012/SRR19064812/SRR19064812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/012/SRR19064812/SRR19064812_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/012/SRR19064812	DP181		
SRR19064813	SAMN28062000	SRX15136179	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP180	DP180_S178_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/013/SRR19064813/SRR19064813_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/013/SRR19064813/SRR19064813_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/013/SRR19064813	DP180		
SRR19064814	SAMN28062003	SRX15136182	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP184	DP184_S182_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/014/SRR19064814/SRR19064814_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/014/SRR19064814/SRR19064814_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/014/SRR19064814	DP184		
SRR19064821	SAMN28061993	SRX15136171	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP171	DP171_S170_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/021/SRR19064821/SRR19064821_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/021/SRR19064821/SRR19064821_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/021/SRR19064821	DP171		
SRR19064823	SAMN28061992	SRX15136170	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP170	DP170_S169_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/023/SRR19064823/SRR19064823_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/023/SRR19064823/SRR19064823_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/023/SRR19064823	DP170		
SRR19064825	SAMN28061990	SRX15136168	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP167	DP167_S166_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/025/SRR19064825/SRR19064825_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/025/SRR19064825/SRR19064825_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/025/SRR19064825	DP167		
SRR19064828	SAMN28061986	SRX15136164	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP162	DP162_S161_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/028/SRR19064828/SRR19064828_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/028/SRR19064828/SRR19064828_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/028/SRR19064828	DP162		
SRR19064832	SAMN28061660	SRX15136161	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC050	DC050_S212_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/032/SRR19064832/SRR19064832_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/032/SRR19064832/SRR19064832_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/032/SRR19064832	DC050		
SRR19064833	SAMN28061983	SRX15136160	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP159	DP159_S158_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/033/SRR19064833/SRR19064833_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/033/SRR19064833/SRR19064833_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/033/SRR19064833	DP159		
SRR19064843	SAMN28061976	SRX15136153	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP152	DP152_S151_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/043/SRR19064843/SRR19064843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/043/SRR19064843/SRR19064843_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/043/SRR19064843	DP152		
SRR19064846	SAMN28061971	SRX15136147	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP147	DP147_S146_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/046/SRR19064846/SRR19064846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/046/SRR19064846/SRR19064846_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/046/SRR19064846	DP147		
SRR19064849	SAMN28061967	SRX15136143	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP139	DP139_S138_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/049/SRR19064849/SRR19064849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/049/SRR19064849/SRR19064849_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/049/SRR19064849	DP139		
SRR19064851	SAMN28061969	SRX15136145	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP144	DP144_S143_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/051/SRR19064851/SRR19064851_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/051/SRR19064851/SRR19064851_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/051/SRR19064851	DP144		
SRR19064856	SAMN28061886	SRX15136137	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP035	DP035_S35_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/056/SRR19064856/SRR19064856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/056/SRR19064856/SRR19064856_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/056/SRR19064856	DP035		
SRR19064860	SAMN28061650	SRX15136134	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC035	DC035_S144_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/060/SRR19064860/SRR19064860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/060/SRR19064860/SRR19064860_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/060/SRR19064860	DC035		
SRR19064863	SAMN28061880	SRX15136130	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP027	DP027_S27_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/063/SRR19064863/SRR19064863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/063/SRR19064863/SRR19064863_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/063/SRR19064863	DP027		
SRR19064864	SAMN28061879	SRX15136129	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP026	DP026_S26_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/064/SRR19064864/SRR19064864_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/064/SRR19064864/SRR19064864_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/064/SRR19064864	DP026		
SRR19064865	SAMN28061882	SRX15136132	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP029	DP029_S29_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/065/SRR19064865/SRR19064865_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/065/SRR19064865/SRR19064865_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/065/SRR19064865	DP029		
SRR19064868	SAMN28061876	SRX15136126	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP022	DP022_S22_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/068/SRR19064868/SRR19064868_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/068/SRR19064868/SRR19064868_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/068/SRR19064868	DP022		
SRR19064871	SAMN28061873	SRX15136122	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP019	DP019_S19_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/071/SRR19064871/SRR19064871_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/071/SRR19064871/SRR19064871_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/071/SRR19064871	DP019		
SRR19064877	SAMN28061868	SRX15136117	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP012	DP012_S12_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/077/SRR19064877/SRR19064877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/077/SRR19064877/SRR19064877_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/077/SRR19064877	DP012		
SRR19064878	SAMN28061867	SRX15136116	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP011	DP011_S11_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/078/SRR19064878/SRR19064878_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/078/SRR19064878/SRR19064878_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/078/SRR19064878	DP011		
SRR19064881	SAMN28061864	SRX15136113	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP007	DP007_S7_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/081/SRR19064881/SRR19064881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/081/SRR19064881/SRR19064881_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/081/SRR19064881	DP007		
SRR19064886	SAMN28061860	SRX15136108	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP003	DP003_S3_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/086/SRR19064886/SRR19064886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/086/SRR19064886/SRR19064886_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/086/SRR19064886	DP003		
SRR19064887	SAMN28061859	SRX15136107	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP002	DP002_S2_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/087/SRR19064887/SRR19064887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/087/SRR19064887/SRR19064887_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/087/SRR19064887	DP002		
SRR19064888	SAMN28061858	SRX15136106	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP001	DP001_S1_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/088/SRR19064888/SRR19064888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/088/SRR19064888/SRR19064888_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/088/SRR19064888	DP001		
SRR19064890	SAMN28061856	SRX15136104	PRJNA834801	408170	human gut metagenome	PRJNA834801	SC0637	SC0637_UAB832_S92_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/090/SRR19064890/SRR19064890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/090/SRR19064890/SRR19064890_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/090/SRR19064890	SC0637		
SRR19064893	SAMN28061647	SRX15136101	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC032	DC032_S133_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/093/SRR19064893/SRR19064893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/093/SRR19064893/SRR19064893_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/093/SRR19064893	DC032		
SRR19064898	SAMN28061849	SRX15136096	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC305	DC305_UAB832_S68_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/098/SRR19064898/SRR19064898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/098/SRR19064898/SRR19064898_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/098/SRR19064898	DC305		
SRR19064899	SAMN28061848	SRX15136095	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC302	DC302_UAB832_S67_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/099/SRR19064899/SRR19064899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/099/SRR19064899/SRR19064899_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/099/SRR19064899	DC302		
SRR19064900	SAMN28061847	SRX15136094	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC300	DC300_UAB832V2_S96_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/000/SRR19064900/SRR19064900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/000/SRR19064900/SRR19064900_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/000/SRR19064900	DC300		
SRR19064901	SAMN28061846	SRX15136093	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC298	DC298_UAB832_S66_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/001/SRR19064901/SRR19064901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/001/SRR19064901/SRR19064901_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/001/SRR19064901	DC298		
SRR19064903	SAMN28061844	SRX15136091	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC296	DC296_UAB832V2_S95_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/003/SRR19064903/SRR19064903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/003/SRR19064903/SRR19064903_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/003/SRR19064903	DC296		
SRR19064916	SAMN28061797	SRX15136078	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC226	DC226_UAB832_S80_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/016/SRR19064916/SRR19064916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/016/SRR19064916/SRR19064916_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/016/SRR19064916	DC226		
SRR19064917	SAMN28061796	SRX15136077	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC224	DC224_UAB832_S79_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/017/SRR19064917/SRR19064917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/017/SRR19064917/SRR19064917_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/017/SRR19064917	DC224		
SRR19064921	SAMN28061793	SRX15136073	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC219	DC219_UAB832_S76_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/021/SRR19064921/SRR19064921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/021/SRR19064921/SRR19064921_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/021/SRR19064921	DC219		
SRR19064922	SAMN28061792	SRX15136072	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC218	DC218_UAB832_S75_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/022/SRR19064922/SRR19064922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/022/SRR19064922/SRR19064922_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/022/SRR19064922	DC218		
SRR19064924	SAMN28061790	SRX15136070	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC216	DC216_UAB832_S73_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/024/SRR19064924/SRR19064924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/024/SRR19064924/SRR19064924_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/024/SRR19064924	DC216		
SRR19064926	SAMN28061788	SRX15136068	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC214	DC214_UAB832_S46_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/026/SRR19064926/SRR19064926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/026/SRR19064926/SRR19064926_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/026/SRR19064926	DC214		
SRR19064930	SAMN28061784	SRX15136064	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC209	DC209_UAB832_S43_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/030/SRR19064930/SRR19064930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/030/SRR19064930/SRR19064930_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/030/SRR19064930	DC209		
SRR19064935	SAMN28061723	SRX15136059	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC131	DC131_S337_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/035/SRR19064935/SRR19064935_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/035/SRR19064935/SRR19064935_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/035/SRR19064935	DC131		
SRR19064940	SAMN28061719	SRX15136055	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC125	DC125_S331_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/040/SRR19064940/SRR19064940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/040/SRR19064940/SRR19064940_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/040/SRR19064940	DC125		
SRR19064942	SAMN28061716	SRX15136052	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC120	DC120_S326_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/042/SRR19064942/SRR19064942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/042/SRR19064942/SRR19064942_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/042/SRR19064942	DC120		
SRR19064944	SAMN28061718	SRX15136054	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC123	DC123_S329_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/044/SRR19064944/SRR19064944_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/044/SRR19064944/SRR19064944_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/044/SRR19064944	DC123		
SRR19064950	SAMN28061709	SRX15136044	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC112	DC112_S319_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/050/SRR19064950/SRR19064950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/050/SRR19064950/SRR19064950_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/050/SRR19064950	DC112		
SRR19064958	SAMN28061686	SRX15136036	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC083	DC083_S291_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/058/SRR19064958/SRR19064958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/058/SRR19064958/SRR19064958_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/058/SRR19064958	DC083		
